ConfigName,Mode,LLVM_Pass,MIR_Pass,n,runtime_med,compile_med,size_med,runtime_delta_pct,compile_delta_pct,size_delta_pct,MIR_BB_Last,MIR_BB_Last_delta,MIR_TermBlocks_Last,MIR_TermBlocks_Last_delta,MIR_Goto_Last,MIR_Goto_Last_delta,MIR_SwitchInt_Last,MIR_SwitchInt_Last_delta,MIR_Locals_Last,MIR_Locals_Last_delta,LLVM_BB,LLVM_BB_delta,LLVM_br,LLVM_br_delta,LLVM_switch,LLVM_switch_delta,ASM_JmpLike,ASM_JmpLike_delta,LICM_Remarks_Passed,LICM_Remarks_Passed_delta,LICM_Remarks_Missed,LICM_Remarks_Missed_delta,HotLoop_SCCSize,HotLoop_SCCSize_delta,HotLoop_Loads,HotLoop_Loads_delta,FactorConst_InHotLoop,FactorConst_InHotLoop_delta,FactorConst_OutHotLoop,FactorConst_OutHotLoop_delta,FactorConst_Total,FactorConst_Total_delta,FactorConst_Hoisted,FactorConst_Hoisted_delta,licm_pass_rate,factor_hoist_rate
EXP_000_ALL_OFF,default,None,All,3,5.34078,13.638134,417160.0,0.0,0.0,0.0,50.0,0.0,33.0,0.0,20.0,0.0,11.0,0.0,,,10.0,0.0,9.0,0.0,0.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1660,default,strictnode-mutation,UnreachablePropagation,3,6.237946,9.820675,416960.0,16.798407723216457,-27.991065346622946,-0.04794323520951327,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1128,default,non-allocatable-phys-copy-opt,JumpThreading,3,6.555721,12.632646,417088.0,22.74838132257837,-7.372621503792242,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1095,default,preheader-prot,JumpThreading,3,6.556557,12.021576,417136.0,22.76403446687563,-11.853219802650427,-0.005753188225143813,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1158,default,partial-libcall-inlining,JumpThreading,3,6.563991,12.161828,417088.0,22.90322761843775,-10.82483864728122,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1129,default,phi-elim-edge-splitting,JumpThreading,3,6.576547,12.507357,416144.0,23.13832436460592,-8.291288236352568,-0.24355163486432518,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1103,default,ifcvt-diamond,JumpThreading,3,6.579355,12.072326,417088.0,23.190900954542215,-11.481101446869491,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1112,default,cgp-ext-ld-promotion,JumpThreading,3,6.584092,12.289617,417168.0,23.279595864274526,-9.88784096123415,0.0019177294083849716,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1124,default,machine-cse,JumpThreading,3,6.585933,12.619499,417984.0,23.314066484670782,-7.46902032198834,0.19752612906318578,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1153,default,complex-addr-modes,JumpThreading,3,6.587403,12.101527,417072.0,23.34159055418872,-11.266988577762916,-0.02109502349219028,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1122,default,gep-const-evaluation,JumpThreading,3,6.594015,12.242582,417088.0,23.465392695448983,-10.23271952013377,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1105,default,ifcvt-simple,JumpThreading,3,6.61457,11.951952,417088.0,23.850261572279695,-12.36372952487489,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1110,default,tail-calls,JumpThreading,3,6.614891,12.135794,417088.0,23.8562719303173,-11.015729864510792,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1123,default,icp,JumpThreading,3,6.618896,12.525721,417088.0,23.93126097686107,-8.156636384420334,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1133,default,ssc,JumpThreading,3,6.619514,12.702286,418304.0,23.942832320372688,-6.861994463465459,0.274235305398407,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1117,default,cgp-delete-phis,JumpThreading,3,6.620922,12.436042,417088.0,23.969195510768103,-8.814197015515468,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1132,default,select-optimize,JumpThreading,3,6.628286,12.36285,417088.0,24.107077992353187,-9.350868674556223,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1139,default,global-outlining,JumpThreading,3,6.63599,12.096047,417088.0,24.251326585255327,-11.307170027805856,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1083,default,loop-idiom-vectorize-all,JumpThreading,3,6.643384,12.152654,417088.0,24.389770782544872,-10.892105914196183,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1134,default,type-promotion,JumpThreading,3,6.644748,12.183747,417088.0,24.41531012324043,-10.664120179490833,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1104,default,ifcvt-forked-diamond,JumpThreading,3,6.64669,12.422036,417088.0,24.45167185317503,-8.916894349329606,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1113,default,cgp-store-extract,JumpThreading,3,6.648551,12.45724,417088.0,24.486516950707582,-8.65876519471066,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1150,default,2addr-hack,JumpThreading,3,6.649736,12.445905,417088.0,24.508704721033258,-8.74187773781957,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1161,default,spill-fusing,JumpThreading,3,6.650954,12.280636,419216.0,24.531510378633836,-9.953693078539938,0.4928564579537831,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1125,default,machine-dce,JumpThreading,3,6.652019,12.425481,417088.0,24.551451286141734,-8.891634295424877,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1142,default,nofree-inference,JumpThreading,3,6.652962,12.318333,417088.0,24.569107883118193,-9.677284297103983,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1131,default,preinline,JumpThreading,3,6.653081,12.720328,417088.0,24.571336022079194,-6.729703638342322,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1094,default,postra-machine-licm,JumpThreading,3,6.658167,11.851162,417104.0,24.66656555783986,-13.102760245646516,-0.013424105858661495,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1091,default,loop-level-heuristics,JumpThreading,3,6.660539,11.91614,417088.0,24.710978546204878,-12.626316767381818,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1106,default,ifcvt-simple-false,JumpThreading,3,6.660796,12.340201,417088.0,24.715790577406317,-9.516939780764734,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1147,default,thinlto-funcattrs,JumpThreading,3,6.660957,12.762926,417088.0,24.718805118353494,-6.417358855690969,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1107,default,ifcvt-triangle,JumpThreading,3,6.663463,12.474313,417088.0,24.76572710353171,-8.533579447158978,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1116,default,adv-copy-opt,JumpThreading,3,6.664087,12.569574,417056.0,24.777410790184227,-7.835089463118649,-0.02493048230894912,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1084,default,loop-idiom-vectorize-bytecmp,JumpThreading,3,6.667628,11.853661,417088.0,24.843711967165838,-13.084436624541162,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1159,default,peephole,JumpThreading,3,6.670894,12.15348,425824.0,24.904864083523393,-10.886049367164164,2.0769009492760615,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1127,default,mergeicmps,JumpThreading,3,6.67759,12.427453,417088.0,25.030239028756117,-8.877174839314538,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1144,default,ondemand-mds-loading,JumpThreading,3,6.679199,12.141519,417088.0,25.060365714371315,-10.973751981026147,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1154,default,dfa-sched,JumpThreading,3,6.680414,12.303993,417088.0,25.08311520040145,-9.782430646303963,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1087,default,vector-combine,JumpThreading,3,6.680909,12.112425,417120.0,25.09238350952483,-11.187080285323493,-0.009588647041902654,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1126,default,machine-sink,JumpThreading,3,6.680949,12.386174,417600.0,25.09313246379743,-9.179848210906272,0.10547511746092919,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1098,default,cgp-branch-opts,JumpThreading,3,6.68138,12.017903,417088.0,25.10120244608467,-11.880151639513148,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1082,default,interleaved-load-combine,JumpThreading,3,6.681721,12.533438,417088.0,25.107587281258546,-8.100052397197455,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1099,default,cgp-select2branch,JumpThreading,3,6.682051,11.941084,417024.0,25.11376615400749,-12.443417845872473,-0.0326013999424668,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1101,default,early-ifcvt,JumpThreading,3,6.683089,11.997329,417088.0,25.133201517381366,-12.031008054327664,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1143,default,nounwind-inference,JumpThreading,3,6.68405,12.075465,417120.0,25.1511951437805,-11.458085101671545,-0.009588647041902654,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1108,default,ifcvt-triangle-false,JumpThreading,3,6.686547,11.740104,417088.0,25.197948614247355,-13.917079858578896,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1141,default,layout-fsprofile-loader,JumpThreading,3,6.68751,12.508688,417088.0,25.215979688360136,-8.281528836716234,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1093,default,machine-licm,JumpThreading,3,6.688141,12.090255,414816.0,25.227794442010353,-11.349639180843951,-0.5618947166554755,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1089,default,lftr,JumpThreading,3,6.691637,12.154648,417072.0,25.29325304543533,-10.877485145695154,-0.02109502349219028,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1120,default,copyprop,JumpThreading,3,6.691744,12.440824,417456.0,25.295256498114504,-8.779133567686026,0.07095598811008852,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1152,default,cgp-gc-opts,JumpThreading,3,6.692154,12.112695,417088.0,25.302933279408645,-11.185100542346927,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1088,default,advanced-peeling,JumpThreading,3,6.694136,11.800235,416864.0,25.34004396361582,-13.476176432934306,-0.07095598811007742,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1086,default,replace-with-vec-lib,JumpThreading,3,6.694392,11.857559,417088.0,25.34483727096042,-13.055855001864625,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1156,default,mr-partial-inlining,JumpThreading,3,6.706895,12.332324,417088.0,25.57894165271741,-9.574696949010775,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1148,default,vp,JumpThreading,3,6.70798,12.300369,417088.0,25.59925703736159,-9.80900319647835,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1100,default,chr,JumpThreading,3,6.711264,12.125602,417088.0,25.660746183141804,-11.090461495685556,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1109,default,ifcvt-triangle-rev,JumpThreading,3,6.712678,11.965929,417088.0,25.6872217166781,-12.261244830121198,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1146,default,sample-loader-inlining,JumpThreading,3,6.715253,12.399067,417088.0,25.735435647976512,-9.08531181758443,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1136,default,bitcode-version-upgrade,JumpThreading,3,6.715477,12.47576,417088.0,25.739629791903052,-8.522969491280852,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1135,default,auto-upgrade-debug-info,JumpThreading,3,6.718296,12.445735,417088.0,25.792412344264328,-8.743124242656652,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1157,default,partial-inlining,JumpThreading,3,6.719447,12.329874,417088.0,25.813963503458304,-9.592661283427784,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1081,default,expand-reductions,JumpThreading,3,6.725023,12.748842,417136.0,25.91836772905831,-6.520628115253901,-0.005753188225143813,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1138,default,cgdata-for-merging,JumpThreading,3,6.728139,12.88012,417088.0,25.976711266893602,-5.5580477505207115,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1118,default,cleanups,JumpThreading,3,6.733402,12.247063,417088.0,26.07525492531053,-10.199863119104124,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1130,default,postra-machine-sink,JumpThreading,3,6.734119,12.356936,417120.0,26.08867993064683,-9.394232378124467,-0.009588647041902654,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1121,default,demotion,JumpThreading,3,6.735373,12.047321,417088.0,26.112159647092746,-11.664447643643927,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1114,default,memop-opt,JumpThreading,3,6.747618,12.366572,417088.0,26.34143327379148,-9.323577551005158,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1145,default,ra-fsprofile-loader,JumpThreading,3,6.748918,12.39495,417088.0,26.36577428765088,-9.115499231786405,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1102,default,early-taildup,JumpThreading,3,6.750072,12.183174,417168.0,26.387381618415297,-10.66832163403001,0.0019177294083849716,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1009,default,lsr,InstSimplify-before-inline,3,6.751988,12.488965,415776.0,26.42325652807269,-8.426145394963857,-0.33176718764982294,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1659,default,spill-fusing,UnreachablePropagation,3,6.752674,12.930692,419088.0,26.436101093847732,-5.18723455862804,0.46217278741969015,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1149,default,whole-program-visibility,JumpThreading,3,6.754178,12.136135,417088.0,26.464261774497366,-11.013229522455203,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1085,default,promote-alloca-to-vector,JumpThreading,3,6.754204,12.197875,417088.0,26.464748594774544,-10.560528295146543,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1155,default,i2p-p2i-opt,JumpThreading,3,6.75797,12.159402,417088.0,26.53526263953956,-10.842627004544758,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0926,default,lsr,InstSimplify-after-simplifycfg,3,6.763447,12.363136,415776.0,26.637813203314884,-9.348771613477325,-0.33176718764982294,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1097,default,branch-fold,JumpThreading,3,6.763514,11.460808,418960.0,26.639067701721487,-15.964984652592506,0.4314891168855972,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1137,default,cfi-fixup,JumpThreading,3,6.76573,12.59737,417088.0,26.68055976842334,-7.631278589871615,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1092,default,lsr,JumpThreading,3,6.768044,11.329213,415904.0,26.723886773093074,-16.929889382227813,-0.30108351711573,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1160,default,post-ra,JumpThreading,3,6.7697,12.699688,417088.0,26.75489347997859,-6.881043990328884,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1162,default,strictnode-mutation,JumpThreading,3,6.781109,12.22116,417088.0,26.968513962380026,-10.389793794371005,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1341,default,lsr,ScalarReplacementOfAggregates,3,6.783994,12.259875,415776.0,27.022532289291078,-10.105920648675259,-0.33176718764982294,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1140,default,last-run-tracking,JumpThreading,3,6.785705,12.365843,417088.0,27.054568808301415,-9.328922857041889,-0.017259564675420336,37.0,-13.0,33.0,0.0,18.0,-2.0,13.0,2.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0511,default,lsr,EnumSizeOpt,3,6.791635,12.673865,415776.0,27.165601279213902,-7.070388075084189,-0.33176718764982294,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_1175,default,lsr,MatchBranchSimplification,3,6.79734,11.598348,415776.0,27.272420882343027,-14.956488915565725,-0.33176718764982294,30.0,-20.0,26.0,-7.0,14.0,-6.0,11.0,0.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
EXP_DBL_0982,default,vp,InstSimplify-after-simplifycfg,3,6.798569,13.413573,416960.0,27.295432502368566,-1.6465668983748127,-0.04794323520951327,32.0,-18.0,27.0,-6.0,14.0,-6.0,12.0,1.0,,,21.0,11.0,20.0,11.0,0.0,0.0,18.0,7.0,,,,,,,,,,,,,,,,,,
