ConfigName,Variant,RunID,LLVM_Pass,MIR_Pass,BinarySize(Bytes),TotalRuntime(s),CompileTime(s),RunRepeats,Warmup,BenchArgs,Status
EXP_ABL_015_MatchBranchSimplification,quinn,1,None,MatchBranchSimplification,90022992,5.926080,51.868772,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_015_MatchBranchSimplification,quinn,2,None,MatchBranchSimplification,90022992,5.931885,51.868772,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_015_MatchBranchSimplification,quinn,3,None,MatchBranchSimplification,90022992,5.789639,51.868772,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_015_MatchBranchSimplification,quinn,4,None,MatchBranchSimplification,90022992,5.835925,51.868772,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_015_MatchBranchSimplification,quinn,5,None,MatchBranchSimplification,90022992,5.822678,51.868772,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_015_MatchBranchSimplification,quinn,6,None,MatchBranchSimplification,90022992,5.738560,51.868772,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_015_MatchBranchSimplification,quinn,7,None,MatchBranchSimplification,90022992,5.768884,51.868772,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_015_MatchBranchSimplification,quinn,8,None,MatchBranchSimplification,90022992,5.691173,51.868772,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_015_MatchBranchSimplification,quinn,9,None,MatchBranchSimplification,90022992,5.833580,51.868772,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_015_MatchBranchSimplification,quinn,10,None,MatchBranchSimplification,90022992,5.769888,51.868772,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_016_ReferencePropagation,quinn,1,None,ReferencePropagation,90227848,5.650585,49.645997,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_016_ReferencePropagation,quinn,2,None,ReferencePropagation,90227848,5.747079,49.645997,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_016_ReferencePropagation,quinn,3,None,ReferencePropagation,90227848,6.012680,49.645997,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_016_ReferencePropagation,quinn,4,None,ReferencePropagation,90227848,5.910918,49.645997,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_016_ReferencePropagation,quinn,5,None,ReferencePropagation,90227848,5.708324,49.645997,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_016_ReferencePropagation,quinn,6,None,ReferencePropagation,90227848,5.831586,49.645997,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_016_ReferencePropagation,quinn,7,None,ReferencePropagation,90227848,5.822988,49.645997,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_016_ReferencePropagation,quinn,8,None,ReferencePropagation,90227848,5.695077,49.645997,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_016_ReferencePropagation,quinn,9,None,ReferencePropagation,90227848,5.849609,49.645997,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_016_ReferencePropagation,quinn,10,None,ReferencePropagation,90227848,5.886020,49.645997,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_017_ScalarReplacementOfAggregates,quinn,1,None,ScalarReplacementOfAggregates,89797976,5.770491,51.333703,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_017_ScalarReplacementOfAggregates,quinn,2,None,ScalarReplacementOfAggregates,89797976,5.759930,51.333703,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_017_ScalarReplacementOfAggregates,quinn,3,None,ScalarReplacementOfAggregates,89797976,5.829686,51.333703,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_017_ScalarReplacementOfAggregates,quinn,4,None,ScalarReplacementOfAggregates,89797976,5.824758,51.333703,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_017_ScalarReplacementOfAggregates,quinn,5,None,ScalarReplacementOfAggregates,89797976,5.791952,51.333703,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_017_ScalarReplacementOfAggregates,quinn,6,None,ScalarReplacementOfAggregates,89797976,5.786485,51.333703,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_017_ScalarReplacementOfAggregates,quinn,7,None,ScalarReplacementOfAggregates,89797976,5.873009,51.333703,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_017_ScalarReplacementOfAggregates,quinn,8,None,ScalarReplacementOfAggregates,89797976,5.920064,51.333703,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_017_ScalarReplacementOfAggregates,quinn,9,None,ScalarReplacementOfAggregates,89797976,6.012939,51.333703,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_017_ScalarReplacementOfAggregates,quinn,10,None,ScalarReplacementOfAggregates,89797976,5.898847,51.333703,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_018_SingleUseConsts,quinn,1,None,SingleUseConsts,89998888,5.755124,49.510150,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_018_SingleUseConsts,quinn,2,None,SingleUseConsts,89998888,5.757653,49.510150,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_018_SingleUseConsts,quinn,3,None,SingleUseConsts,89998888,5.941900,49.510150,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_018_SingleUseConsts,quinn,4,None,SingleUseConsts,89998888,5.816566,49.510150,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_018_SingleUseConsts,quinn,5,None,SingleUseConsts,89998888,6.038846,49.510150,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_018_SingleUseConsts,quinn,6,None,SingleUseConsts,89998888,5.801510,49.510150,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_018_SingleUseConsts,quinn,7,None,SingleUseConsts,89998888,5.695435,49.510150,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_018_SingleUseConsts,quinn,8,None,SingleUseConsts,89998888,5.654975,49.510150,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_018_SingleUseConsts,quinn,9,None,SingleUseConsts,89998888,5.606446,49.510150,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_018_SingleUseConsts,quinn,10,None,SingleUseConsts,89998888,5.807293,49.510150,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_019_UnreachableEnumBranching,quinn,1,None,UnreachableEnumBranching,89760288,5.704465,51.272053,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_019_UnreachableEnumBranching,quinn,2,None,UnreachableEnumBranching,89760288,5.874795,51.272053,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_019_UnreachableEnumBranching,quinn,3,None,UnreachableEnumBranching,89760288,5.839391,51.272053,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_019_UnreachableEnumBranching,quinn,4,None,UnreachableEnumBranching,89760288,5.711406,51.272053,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_019_UnreachableEnumBranching,quinn,5,None,UnreachableEnumBranching,89760288,5.612944,51.272053,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_019_UnreachableEnumBranching,quinn,6,None,UnreachableEnumBranching,89760288,5.728785,51.272053,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_019_UnreachableEnumBranching,quinn,7,None,UnreachableEnumBranching,89760288,5.871754,51.272053,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_019_UnreachableEnumBranching,quinn,8,None,UnreachableEnumBranching,89760288,5.932641,51.272053,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_019_UnreachableEnumBranching,quinn,9,None,UnreachableEnumBranching,89760288,5.910166,51.272053,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_019_UnreachableEnumBranching,quinn,10,None,UnreachableEnumBranching,89760288,5.841523,51.272053,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_020_UnreachablePropagation,quinn,1,None,UnreachablePropagation,89742872,5.881284,52.689697,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_020_UnreachablePropagation,quinn,2,None,UnreachablePropagation,89742872,5.928114,52.689697,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_020_UnreachablePropagation,quinn,3,None,UnreachablePropagation,89742872,6.047976,52.689697,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_020_UnreachablePropagation,quinn,4,None,UnreachablePropagation,89742872,5.827558,52.689697,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_020_UnreachablePropagation,quinn,5,None,UnreachablePropagation,89742872,5.941901,52.689697,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_020_UnreachablePropagation,quinn,6,None,UnreachablePropagation,89742872,5.925039,52.689697,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_020_UnreachablePropagation,quinn,7,None,UnreachablePropagation,89742872,6.067742,52.689697,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_020_UnreachablePropagation,quinn,8,None,UnreachablePropagation,89742872,5.759695,52.689697,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_020_UnreachablePropagation,quinn,9,None,UnreachablePropagation,89742872,5.891874,52.689697,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_020_UnreachablePropagation,quinn,10,None,UnreachablePropagation,89742872,5.762630,52.689697,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_001_DISABLE_ALL,quinn,1,All,N/A,90478320,6.327331,48.089708,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_001_DISABLE_ALL,quinn,2,All,N/A,90478320,6.159722,48.089708,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_001_DISABLE_ALL,quinn,3,All,N/A,90478320,6.205771,48.089708,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_001_DISABLE_ALL,quinn,4,All,N/A,90478320,6.263985,48.089708,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_001_DISABLE_ALL,quinn,5,All,N/A,90478320,6.142150,48.089708,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_001_DISABLE_ALL,quinn,6,All,N/A,90478320,6.258990,48.089708,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_001_DISABLE_ALL,quinn,7,All,N/A,90478320,6.107442,48.089708,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_001_DISABLE_ALL,quinn,8,All,N/A,90478320,6.130146,48.089708,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_001_DISABLE_ALL,quinn,9,All,N/A,90478320,6.254886,48.089708,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_001_DISABLE_ALL,quinn,10,All,N/A,90478320,6.198965,48.089708,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_001_disable-binop-extract-shuffle,quinn,1,binop-extract-shuffle,N/A,89743008,5.810029,49.736976,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_001_disable-binop-extract-shuffle,quinn,2,binop-extract-shuffle,N/A,89743008,5.773502,49.736976,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_001_disable-binop-extract-shuffle,quinn,3,binop-extract-shuffle,N/A,89743008,5.882601,49.736976,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_001_disable-binop-extract-shuffle,quinn,4,binop-extract-shuffle,N/A,89743008,5.970122,49.736976,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_001_disable-binop-extract-shuffle,quinn,5,binop-extract-shuffle,N/A,89743008,5.827634,49.736976,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_001_disable-binop-extract-shuffle,quinn,6,binop-extract-shuffle,N/A,89743008,5.805906,49.736976,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_001_disable-binop-extract-shuffle,quinn,7,binop-extract-shuffle,N/A,89743008,5.931493,49.736976,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_001_disable-binop-extract-shuffle,quinn,8,binop-extract-shuffle,N/A,89743008,5.977935,49.736976,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_001_disable-binop-extract-shuffle,quinn,9,binop-extract-shuffle,N/A,89743008,5.826557,49.736976,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_001_disable-binop-extract-shuffle,quinn,10,binop-extract-shuffle,N/A,89743008,5.924597,49.736976,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_002_disable-expand-reductions,quinn,1,expand-reductions,N/A,89742808,5.831967,53.114879,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_002_disable-expand-reductions,quinn,2,expand-reductions,N/A,89742808,5.764154,53.114879,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_002_disable-expand-reductions,quinn,3,expand-reductions,N/A,89742808,5.949348,53.114879,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_002_disable-expand-reductions,quinn,4,expand-reductions,N/A,89742808,5.873539,53.114879,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_002_disable-expand-reductions,quinn,5,expand-reductions,N/A,89742808,5.761681,53.114879,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_002_disable-expand-reductions,quinn,6,expand-reductions,N/A,89742808,6.021481,53.114879,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_002_disable-expand-reductions,quinn,7,expand-reductions,N/A,89742808,5.806411,53.114879,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_002_disable-expand-reductions,quinn,8,expand-reductions,N/A,89742808,5.634705,53.114879,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_002_disable-expand-reductions,quinn,9,expand-reductions,N/A,89742808,5.703958,53.114879,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_002_disable-expand-reductions,quinn,10,expand-reductions,N/A,89742808,5.870181,53.114879,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_003_disable-interleaved-load-combine,quinn,1,interleaved-load-combine,N/A,89742872,5.940564,50.484589,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_003_disable-interleaved-load-combine,quinn,2,interleaved-load-combine,N/A,89742872,5.731821,50.484589,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_003_disable-interleaved-load-combine,quinn,3,interleaved-load-combine,N/A,89742872,5.933839,50.484589,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_003_disable-interleaved-load-combine,quinn,4,interleaved-load-combine,N/A,89742872,6.095158,50.484589,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_003_disable-interleaved-load-combine,quinn,5,interleaved-load-combine,N/A,89742872,5.838922,50.484589,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_003_disable-interleaved-load-combine,quinn,6,interleaved-load-combine,N/A,89742872,5.930266,50.484589,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_003_disable-interleaved-load-combine,quinn,7,interleaved-load-combine,N/A,89742872,5.927536,50.484589,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_003_disable-interleaved-load-combine,quinn,8,interleaved-load-combine,N/A,89742872,5.948513,50.484589,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
EXP_ABL_003_disable-interleaved-load-combine,quinn,9,interleaved-load-combine,N/A,89742872,5.881459,50.484589,20,1,--clients 1 --streams 1 --max_streams 1 --download-size 64M --upload-size 0,Success
